id,ta,kdmk,klpk,klpk_2,kdds,kdds2,jmax,jsisa,id_hari1,id_hari2,id_hari3,id_sesi1,id_sesi2,id_sesi3,id_ruang1,id_ruang2,id_ruang3,jns_jam,open_class
276735,20232,B11.7506,B11.5.1,,2130,0,30,5,5,0,0,2,0,0,267,0,0,3,1
276734,20232,B11.7505,B11.5.1,,0,0,30,0,4,0,0,26,0,0,9,0,0,3,0
276733,20232,B11.7503,B11.5.9,,0,0,30,0,5,0,0,12,0,0,267,104,0,3,0
276732,20232,B11.7503,B11.5.8,,1971,0,33,33,1,0,0,26,0,0,44,0,0,3,1
276731,20232,B11.7503,B11.5.7,,1595,0,33,33,5,0,0,12,0,0,114,0,0,3,1
276730,20232,B11.7503,B11.5.6,,0,0,30,0,2,0,0,2,0,0,48,0,0,3,0
276729,20232,B11.7503,B11.5.5,,1632,0,31,30,4,0,0,2,0,0,8,0,0,3,1
276728,20232,B11.7503,B11.5.4,,0,0,30,0,3,0,0,2,0,0,38,0,0,3,0
276727,20232,B11.7503,B11.5.3,,1599,0,31,31,2,0,0,12,0,0,8,0,0,3,1
276726,20232,B11.7503,B11.5.2,,1971,0,32,32,2,0,0,26,0,0,46,0,0,3,1
276725,20232,B11.7503,B11.5.10,,1595,0,33,32,3,0,0,18,0,0,267,0,0,3,1
276723,20232,B11.7502,B11.5.2,,34,0,30,21,2,0,0,12,0,0,108,0,0,3,1
276724,20232,B11.7503,B11.5.1,,1371,0,33,33,2,0,0,2,0,0,12,0,0,3,1
276722,20232,B11.7502,B11.5.1,,0,0,30,0,4,0,0,18,0,0,12,0,0,3,0
276721,20232,B11.7501,B11.5.2,,0,0,30,0,1,0,0,31,0,0,38,0,0,3,0
276720,20232,B11.7501,B11.5.1,,35,0,40,38,5,0,0,47,0,0,14,0,0,3,1
276719,20232,B11.7407,B11.4.9,,245,0,40,40,4,0,0,30,0,0,26,0,0,3,1
276718,20232,B11.7407,B11.4.8,,245,82,40,40,4,0,0,46,0,0,26,0,0,3,1
276717,20232,B11.7407,B11.4.7,,245,40,40,40,4,0,0,27,0,0,26,0,0,3,1
276716,20232,B11.7407,B11.4.6,,212,0,40,40,4,0,0,17,0,0,26,0,0,3,1
276715,20232,B11.7407,B11.4.5,,212,0,40,40,4,0,0,14,0,0,26,0,0,3,1
276714,20232,B11.7407,B11.4.4,,46,0,40,40,4,0,0,7,0,0,26,0,0,3,1
276713,20232,B11.7407,B11.4.3,,499,0,40,40,4,0,0,1,0,0,26,0,0,3,1
276712,20232,B11.7407,B11.4.2,,1821,0,40,40,3,0,0,30,0,0,26,0,0,3,1
276711,20232,B11.7407,B11.4.16,,2134,0,30,29,5,0,0,21,0,0,25,0,0,3,1
276710,20232,B11.7407,B11.4.15,,1821,0,30,18,5,0,0,30,0,0,26,0,0,3,1
276709,20232,B11.7407,B11.4.14,,212,0,30,30,5,0,0,27,0,0,26,0,0,3,1
276708,20232,B11.7407,B11.4.13,,245,44,30,32,5,0,0,14,0,0,26,0,0,3,1
276707,20232,B11.7407,B11.4.12,,245,75,35,32,5,0,0,46,0,0,26,0,0,3,1
276706,20232,B11.7407,B11.4.11,,212,0,30,29,5,0,0,7,0,0,26,0,0,3,1
276705,20232,B11.7407,B11.4.10,,212,0,35,35,5,0,0,1,0,0,26,0,0,3,1
276704,20232,B11.7407,B11.4.1,,6,0,40,40,3,0,0,27,0,0,26,0,0,3,1
276703,20232,B11.7406,B11.4.9,,2241,0,41,41,3,0,0,18,0,0,47,0,0,3,1
276702,20232,B11.7406,B11.4.8,,2061,0,30,31,2,0,0,31,0,0,108,0,0,3,1
276701,20232,B11.7406,B11.4.7,,1971,0,40,40,4,0,0,18,0,0,6,0,0,3,1
276700,20232,B11.7406,B11.4.6,,35,0,40,40,4,0,0,26,0,0,45,0,0,3,1
276699,20232,B11.7406,B11.4.5,,1971,0,40,40,2,0,0,18,0,0,46,0,0,3,1
276698,20232,B11.7406,B11.4.4,,1971,0,40,40,3,0,0,12,0,0,8,0,0,3,1
276696,20232,B11.7406,B11.4.2,,1480,0,40,40,2,0,0,26,0,0,13,0,0,3,1
276697,20232,B11.7406,B11.4.3,,0,0,30,0,5,0,0,31,0,0,38,0,0,3,0
276695,20232,B11.7406,B11.4.16,,35,0,40,39,1,0,0,18,0,0,14,0,0,3,1
276694,20232,B11.7406,B11.4.15,,2059,0,40,40,4,0,0,26,0,0,110,0,0,3,1
276692,20232,B11.7406,B11.4.13,,2059,0,40,40,3,0,0,2,0,0,108,0,0,3,1
276693,20232,B11.7406,B11.4.14,,2130,0,30,30,4,0,0,2,0,0,114,0,0,3,1
276691,20232,B11.7406,B11.4.12,,2133,0,30,30,4,0,0,31,0,0,44,0,0,3,1
276690,20232,B11.7406,B11.4.11,,2059,0,30,30,3,0,0,31,0,0,114,0,0,3,1
276689,20232,B11.7406,B11.4.10,,1971,0,41,39,1,0,0,18,0,0,267,0,0,3,1
276686,20232,B11.7405,B11.4.8,,60,0,40,40,2,0,0,12,0,0,116,0,0,3,1
276687,20232,B11.7405,B11.4.9,,985,0,40,40,2,0,0,26,0,0,116,0,0,3,1
276688,20232,B11.7406,B11.4.1,,2061,0,40,40,1,0,0,26,0,0,108,0,0,3,1
276685,20232,B11.7405,B11.4.7,,60,0,40,40,2,0,0,18,0,0,116,0,0,3,1
276683,20232,B11.7405,B11.4.5,,2131,0,40,31,2,0,0,2,0,0,116,0,0,3,1
276684,20232,B11.7405,B11.4.6,,2131,0,40,37,1,0,0,31,0,0,116,0,0,3,1
276680,20232,B11.7405,B11.4.2,,2239,0,40,27,1,0,0,2,0,0,116,0,0,3,1
276681,20232,B11.7405,B11.4.3,,60,0,40,40,1,0,0,18,0,0,116,0,0,3,1
276682,20232,B11.7405,B11.4.4,,2131,0,40,40,1,0,0,26,0,0,116,0,0,3,1
276677,20232,B11.7405,B11.4.14,,2239,0,40,40,3,0,0,26,0,0,116,0,0,3,1
276678,20232,B11.7405,B11.4.15,,985,0,40,40,3,0,0,18,0,0,116,0,0,3,1
276679,20232,B11.7405,B11.4.16,,2131,0,40,38,4,0,0,2,0,0,116,0,0,3,1
276673,20232,B11.7405,B11.4.10,,2131,0,40,38,3,0,0,2,0,0,116,0,0,3,1
276674,20232,B11.7405,B11.4.11,,0,0,40,0,0,0,0,0,0,0,0,0,0,3,0
276675,20232,B11.7405,B11.4.12,,60,0,40,40,3,0,0,12,0,0,116,0,0,3,1
276676,20232,B11.7405,B11.4.13,,2131,0,40,29,3,0,0,31,0,0,116,0,0,3,1
276670,20232,B11.7404,B11.4.8,,2060,0,40,40,2,0,0,26,0,0,26,0,0,3,1
276671,20232,B11.7404,B11.4.9,,1566,0,40,40,2,0,0,18,0,0,26,0,0,3,1
276672,20232,B11.7405,B11.4.1,,60,0,40,40,1,0,0,12,0,0,116,0,0,3,1
276667,20232,B11.7404,B11.4.5,,2129,0,32,31,1,0,0,31,0,0,26,0,0,3,1
276668,20232,B11.7404,B11.4.6,,2060,0,40,40,2,0,0,2,0,0,26,0,0,3,1
276669,20232,B11.7404,B11.4.7,,1566,0,40,40,2,0,0,12,0,0,26,0,0,3,1
276666,20232,B11.7404,B11.4.4,,1918,0,40,40,1,0,0,18,0,0,26,0,0,3,1
276665,20232,B11.7404,B11.4.3,,1566,0,40,40,1,0,0,26,0,0,26,0,0,3,1
276664,20232,B11.7404,B11.4.2,,34,0,40,40,1,0,0,12,0,0,26,0,0,3,1
276663,20232,B11.7404,B11.4.16,,2239,0,30,23,5,0,0,31,0,0,25,0,0,3,1
276662,20232,B11.7404,B11.4.15,,2129,0,30,31,5,0,0,26,0,0,25,0,0,3,1
276661,20232,B11.7404,B11.4.14,,2129,0,35,31,5,0,0,12,0,0,25,0,0,3,1
276660,20232,B11.7404,B11.4.13,,6,0,40,40,3,0,0,18,0,0,26,0,0,3,1
276659,20232,B11.7404,B11.4.12,,1918,0,40,40,3,0,0,2,0,0,26,0,0,3,1
276658,20232,B11.7404,B11.4.11,,34,0,40,41,3,0,0,12,0,0,26,0,0,3,1
276657,20232,B11.7404,B11.4.10,,2239,0,40,40,2,0,0,31,0,0,26,0,0,3,1
276656,20232,B11.7404,B11.4.1,,1918,0,30,30,1,0,0,2,0,0,26,0,0,3,1
276655,20232,B11.7403,B11.4.9,,2244,0,30,22,3,0,0,31,0,0,25,0,0,3,1
276654,20232,B11.7403,B11.4.8,,2244,0,40,40,3,0,0,26,0,0,25,0,0,3,1
276653,20232,B11.7403,B11.4.7,,2244,0,41,41,3,0,0,18,0,0,25,0,0,3,1
276652,20232,B11.7403,B11.4.6,,1760,0,40,40,3,0,0,12,0,0,25,0,0,3,1
276651,20232,B11.7403,B11.4.5,,1632,0,40,39,3,0,0,2,0,0,25,0,0,3,1
276650,20232,B11.7403,B11.4.4,,1760,0,40,38,2,0,0,31,0,0,25,0,0,3,1
276649,20232,B11.7403,B11.4.3,,1760,0,40,40,2,0,0,26,0,0,25,0,0,3,1
276648,20232,B11.7403,B11.4.2,,407,0,40,40,2,0,0,18,0,0,25,0,0,3,1
276647,20232,B11.7403,B11.4.16,,407,0,40,40,2,0,0,2,0,0,25,0,0,3,1
276646,20232,B11.7403,B11.4.15,,1632,0,30,27,5,0,0,2,0,0,25,0,0,3,1
276645,20232,B11.7403,B11.4.14,,2244,0,40,40,4,0,0,12,0,0,25,0,0,3,1
276644,20232,B11.7403,B11.4.13,,2244,0,30,27,4,0,0,31,0,0,25,0,0,3,1
276643,20232,B11.7403,B11.4.12,,407,0,40,39,4,0,0,26,0,0,25,0,0,3,1
276642,20232,B11.7403,B11.4.11,,407,0,40,40,4,0,0,18,0,0,25,0,0,3,1
276641,20232,B11.7403,B11.4.10,,2244,0,30,30,4,0,0,2,0,0,25,0,0,3,1
276640,20232,B11.7403,B11.4.1,,1632,0,40,39,2,0,0,12,0,0,25,0,0,3,1
276639,20232,B11.7402,B11.4.9,,2241,0,40,40,4,0,0,12,0,0,267,0,0,3,1
276638,20232,B11.7402,B11.4.8,,1631,0,40,31,5,0,0,12,0,0,48,0,0,3,1
276637,20232,B11.7402,B11.4.7,,2134,0,41,41,1,0,0,18,0,0,7,0,0,3,1
276636,20232,B11.7402,B11.4.6,,0,0,30,0,5,0,0,31,0,0,8,0,0,3,0
276635,20232,B11.7402,B11.4.5,,2241,0,40,31,3,0,0,31,0,0,9,0,0,3,1
276634,20232,B11.7402,B11.4.4,,1631,0,40,39,5,0,0,2,0,0,13,0,0,3,1
276632,20232,B11.7402,B11.4.2,,99,0,40,40,1,0,0,18,0,0,108,0,0,3,1
276633,20232,B11.7402,B11.4.3,,16,0,41,42,2,0,0,2,0,0,6,0,0,3,1
276629,20232,B11.7402,B11.4.14,,2134,0,40,40,1,0,0,26,0,0,47,0,0,3,1
276630,20232,B11.7402,B11.4.15,,1757,0,40,40,2,0,0,26,0,0,48,0,0,3,1
276631,20232,B11.7402,B11.4.16,,2240,0,40,40,4,0,0,12,0,0,114,0,0,3,1
276627,20232,B11.7402,B11.4.12,,2134,0,40,40,3,0,0,31,0,0,46,0,0,3,1
276628,20232,B11.7402,B11.4.13,,2240,0,40,40,4,0,0,26,0,0,12,0,0,3,1
276626,20232,B11.7402,B11.4.11,,8,0,40,40,3,0,0,2,0,0,267,0,0,3,1
276625,20232,B11.7402,B11.4.10,,2241,0,40,40,1,0,0,26,0,0,267,0,0,3,1
276624,20232,B11.7402,B11.4.1,,1757,0,40,40,2,0,0,18,0,0,108,0,0,3,1
276623,20232,B11.7401,B11.4.9,,0,0,30,0,5,0,0,26,0,0,268,0,0,3,0
276622,20232,B11.7401,B11.4.8,,1918,0,40,40,4,0,0,2,0,0,7,0,0,3,1
276621,20232,B11.7401,B11.4.7,,2060,0,40,40,1,0,0,26,0,0,46,0,0,3,1
276620,20232,B11.7401,B11.4.6,,2129,0,40,30,3,0,0,31,0,0,6,0,0,3,1
276618,20232,B11.7401,B11.4.4,,1760,0,40,40,4,0,0,26,0,0,267,0,0,3,1
276619,20232,B11.7401,B11.4.5,,2130,0,43,43,1,0,0,2,0,0,44,0,0,3,1
276617,20232,B11.7401,B11.4.3,,0,0,30,0,5,0,0,26,0,0,8,0,0,3,0
276616,20232,B11.7401,B11.4.2,,1280,0,43,42,2,0,0,2,0,0,7,0,0,3,1
276615,20232,B11.7401,B11.4.16,,1760,0,41,41,1,0,0,31,0,0,13,0,0,3,1
276613,20232,B11.7401,B11.4.14,,2129,0,40,40,4,0,0,31,0,0,9,0,0,3,1
276614,20232,B11.7401,B11.4.15,,1760,0,41,36,5,0,0,12,0,0,518,0,0,3,1
276612,20232,B11.7401,B11.4.13,,2130,0,43,42,2,0,0,12,0,0,45,0,0,3,1
276611,20232,B11.7401,B11.4.12,,2129,0,41,41,4,0,0,12,0,0,110,0,0,3,1
276610,20232,B11.7401,B11.4.11,,2051,0,43,43,4,0,0,12,0,0,38,0,0,3,1
276609,20232,B11.7401,B11.4.10,,1918,0,40,40,1,0,0,12,0,0,110,0,0,3,1
276608,20232,B11.7401,B11.4.1,,1280,0,40,40,3,0,0,12,0,0,268,0,0,3,1
276606,20232,B11.7207,B11.2.8,,2134,0,40,32,4,0,0,46,0,0,23,0,0,3,1
276607,20232,B11.7207,B11.2.9,,212,0,40,31,4,0,0,30,0,0,23,0,0,3,1
276605,20232,B11.7207,B11.2.7,,2134,0,40,28,4,0,0,17,0,0,23,0,0,3,1
276603,20232,B11.7207,B11.2.5,,79,0,40,28,5,0,0,1,0,0,23,0,0,3,1
276604,20232,B11.7207,B11.2.6,,2059,0,40,38,4,0,0,14,0,0,23,0,0,3,1
276602,20232,B11.7207,B11.2.4,,212,0,40,32,3,0,0,27,0,0,23,0,0,3,1
276600,20232,B11.7207,B11.2.2,,212,0,40,29,1,0,0,30,0,0,23,0,0,3,1
276601,20232,B11.7207,B11.2.3,,79,0,40,38,2,0,0,17,0,0,23,0,0,3,1
276599,20232,B11.7207,B11.2.15,,271,0,40,29,5,0,0,46,0,0,23,0,0,3,1
276598,20232,B11.7207,B11.2.14,,1821,0,40,34,5,0,0,27,0,0,23,0,0,3,1
276597,20232,B11.7207,B11.2.13,,1821,0,40,27,5,0,0,14,0,0,23,0,0,3,1
276596,20232,B11.7207,B11.2.12,,212,0,40,31,5,0,0,30,0,0,23,0,0,3,1
276594,20232,B11.7207,B11.2.10,,1821,0,40,31,4,0,0,27,0,0,23,0,0,3,1
276595,20232,B11.7207,B11.2.11,,245,6,40,37,5,0,0,7,0,0,23,0,0,3,1
276593,20232,B11.7207,B11.2.1,,548,0,40,30,1,0,0,1,0,0,23,0,0,3,1
276591,20232,B11.7206,B11.2.8,,2133,0,43,39,2,0,0,12,0,0,110,0,0,3,1
276592,20232,B11.7206,B11.2.9,,2057,0,45,43,3,0,0,26,0,0,105,0,0,3,1
276589,20232,B11.7206,B11.2.6,,937,0,44,40,1,0,0,2,0,0,45,0,0,3,1
276590,20232,B11.7206,B11.2.7,,2061,0,40,34,2,0,0,12,0,0,518,0,0,3,1
276588,20232,B11.7206,B11.2.5,,2133,0,41,36,4,0,0,26,0,0,8,0,0,3,1
276587,20232,B11.7206,B11.2.4,,2061,0,42,41,1,0,0,2,0,0,46,0,0,3,1
276586,20232,B11.7206,B11.2.3,,1599,0,42,41,4,0,0,12,0,0,45,0,0,3,1
276585,20232,B11.7206,B11.2.2,,2243,0,42,38,1,0,0,26,0,0,104,0,0,3,1
276584,20232,B11.7206,B11.2.15,,1599,0,42,38,4,0,0,2,0,0,47,0,0,3,1
276583,20232,B11.7206,B11.2.14,,1599,0,40,35,3,0,0,12,0,0,7,0,0,3,1
276582,20232,B11.7206,B11.2.13,,937,0,43,48,2,0,0,2,0,0,44,0,0,3,1
276581,20232,B11.7206,B11.2.12,,0,0,40,0,2,0,0,31,0,0,268,0,0,3,0
276580,20232,B11.7206,B11.2.11,,0,0,40,0,1,0,0,31,0,0,7,0,0,3,0
276579,20232,B11.7206,B11.2.10,,2061,0,42,30,5,0,0,12,0,0,105,0,0,3,1
276577,20232,B11.7205,B11.2.9,,2062,2242,33,30,1,0,0,2,0,0,8,0,0,3,1
276578,20232,B11.7206,B11.2.1,,2061,0,42,36,3,0,0,31,0,0,108,0,0,3,1
276576,20232,B11.7205,B11.2.8,,2136,2242,33,32,1,0,0,31,0,0,8,0,0,3,1
276575,20232,B11.7205,B11.2.7,,407,0,33,28,4,0,0,12,0,0,44,0,0,3,1
276572,20232,B11.7205,B11.2.4,,2136,0,33,30,5,0,0,26,0,0,8,110,0,3,1
276573,20232,B11.7205,B11.2.5,,1632,0,33,28,3,0,0,12,0,0,9,0,0,3,1
276574,20232,B11.7205,B11.2.6,,2136,0,35,32,2,0,0,31,0,0,8,0,0,3,1
276571,20232,B11.7205,B11.2.3,,8,0,34,35,1,0,0,18,0,0,38,0,0,3,1
276570,20232,B11.7205,B11.2.2,,8,0,33,30,2,0,0,12,0,0,44,0,0,3,1
276569,20232,B11.7205,B11.2.15,,1632,0,33,32,4,0,0,12,0,0,500,0,0,3,1
276568,20232,B11.7205,B11.2.14,,407,2242,33,28,5,0,0,18,0,0,8,0,0,3,1
276566,20232,B11.7205,B11.2.12,,407,0,33,29,5,0,0,12,0,0,46,0,0,3,1
276567,20232,B11.7205,B11.2.13,,2136,0,34,34,4,0,0,26,0,0,46,0,0,3,1
276565,20232,B11.7205,B11.2.11,,407,2242,35,36,4,0,0,2,0,0,9,0,0,3,1
276564,20232,B11.7205,B11.2.10,,2136,0,36,32,3,0,0,12,0,0,13,0,0,3,1
276563,20232,B11.7205,B11.2.1,,2136,0,34,31,3,0,0,26,0,0,268,0,0,3,1
276562,20232,B11.7204,B11.2.9,,2136,2242,40,32,1,0,0,12,0,0,104,0,0,3,1
276561,20232,B11.7204,B11.2.8,,2137,0,40,31,2,0,0,31,0,0,48,0,0,3,1
276560,20232,B11.7204,B11.2.7,,2055,0,40,28,2,0,0,31,0,0,7,0,0,3,1
276559,20232,B11.7204,B11.2.6,,2137,0,40,28,1,0,0,26,0,0,110,0,0,3,1
276558,20232,B11.7204,B11.2.5,,2137,2242,40,32,5,0,0,18,0,0,9,0,0,3,1
276556,20232,B11.7204,B11.2.3,,123,0,40,35,1,0,0,2,0,0,9,0,0,3,1
276557,20232,B11.7204,B11.2.4,,1413,0,40,31,1,0,0,26,0,0,6,0,0,3,1
276554,20232,B11.7204,B11.2.15,,123,0,40,31,3,0,0,12,0,0,518,0,0,3,1
276555,20232,B11.7204,B11.2.2,,2137,0,40,31,2,0,0,18,0,0,44,0,0,3,1
276552,20232,B11.7204,B11.2.13,,2137,2242,40,34,4,0,0,12,0,0,9,0,0,3,1
276553,20232,B11.7204,B11.2.14,,123,0,40,29,4,0,0,2,0,0,500,0,0,3,1
276551,20232,B11.7204,B11.2.12,,2055,0,40,36,2,0,0,12,0,0,46,0,0,3,1
276548,20232,B11.7204,B11.2.1,,2136,0,40,31,4,0,0,18,0,0,48,0,0,3,1
276549,20232,B11.7204,B11.2.10,,2137,0,40,29,4,0,0,31,0,0,268,0,0,3,1
276550,20232,B11.7204,B11.2.11,,1413,0,40,37,3,0,0,2,0,0,105,0,0,3,1
276547,20232,B11.7203,B11.2.9,,2241,0,33,30,5,0,0,20,0,0,518,0,0,3,1
276545,20232,B11.7203,B11.2.7,,694,0,33,28,5,0,0,20,0,0,268,0,0,3,1
276546,20232,B11.7203,B11.2.8,,694,0,33,31,5,0,0,1,0,0,38,0,0,3,1
276544,20232,B11.7203,B11.2.6,,2078,0,35,32,4,0,0,7,0,0,518,0,0,3,1
276542,20232,B11.7203,B11.2.4,,2078,0,33,30,2,0,0,17,0,0,267,0,0,3,1
276543,20232,B11.7203,B11.2.5,,2078,0,33,28,4,0,0,1,0,0,518,0,0,3,1
276541,20232,B11.7203,B11.2.3,,1499,0,35,35,3,0,0,46,0,0,9,0,0,3,1
276539,20232,B11.7203,B11.2.15,,694,0,33,29,1,0,0,46,0,0,114,0,0,3,1
276540,20232,B11.7203,B11.2.2,,694,0,33,29,4,0,0,27,0,0,38,0,0,3,1
276537,20232,B11.7203,B11.2.13,,694,0,35,34,3,0,0,46,0,0,44,0,0,3,1
276538,20232,B11.7203,B11.2.14,,694,0,33,28,1,0,0,27,0,0,114,0,0,3,1
276536,20232,B11.7203,B11.2.12,,2078,0,33,33,2,0,0,46,0,0,14,0,0,3,1
276534,20232,B11.7203,B11.2.10,,694,0,37,32,2,0,0,17,0,0,268,0,0,3,1
276535,20232,B11.7203,B11.2.11,,694,0,35,36,1,0,0,14,0,0,500,0,0,3,1
276532,20232,B11.7202,B11.2.9,,8,0,33,32,4,0,0,2,0,0,48,0,0,3,1
276533,20232,B11.7203,B11.2.1,,694,0,33,30,5,0,0,7,0,0,44,0,0,3,1
276531,20232,B11.7202,B11.2.8,,2055,0,33,31,4,0,0,31,0,0,38,0,0,3,1
276529,20232,B11.7202,B11.2.6,,2055,0,35,32,2,0,0,18,0,0,9,0,0,3,1
276530,20232,B11.7202,B11.2.7,,2137,0,33,28,5,0,0,26,0,0,9,0,0,3,1
276526,20232,B11.7202,B11.2.3,,1413,0,35,35,1,0,0,12,0,0,7,0,0,3,1
276527,20232,B11.7202,B11.2.4,,123,0,33,30,3,0,0,2,0,0,8,0,0,3,1
276528,20232,B11.7202,B11.2.5,,2136,0,33,28,4,0,0,31,0,0,47,0,0,3,1
276524,20232,B11.7202,B11.2.15,,123,0,33,29,2,0,0,2,0,0,9,0,0,3,1
276525,20232,B11.7202,B11.2.2,,1413,0,33,30,1,0,0,18,0,0,45,0,0,3,1
276522,20232,B11.7202,B11.2.13,,2136,0,35,32,2,0,0,18,0,0,47,0,0,3,1
276523,20232,B11.7202,B11.2.14,,2137,0,34,31,1,0,0,12,0,0,268,0,0,3,1
276521,20232,B11.7202,B11.2.12,,2136,0,33,32,3,0,0,18,0,0,108,0,0,3,1
276519,20232,B11.7202,B11.2.10,,2137,0,36,30,5,0,0,31,0,0,44,0,0,3,1
276520,20232,B11.7202,B11.2.11,,2055,0,35,36,3,0,0,31,0,0,38,0,0,3,1
276516,20232,B11.7201,B11.2.8,,2239,2,33,31,3,0,0,1,0,0,45,0,0,3,1
276517,20232,B11.7201,B11.2.9,,2239,0,33,30,3,0,0,30,0,0,44,0,0,3,1
276518,20232,B11.7202,B11.2.1,,1413,0,33,30,2,0,0,12,0,0,38,0,0,3,1
276514,20232,B11.7201,B11.2.6,,2128,0,35,32,1,0,0,30,0,0,110,0,0,3,1
276515,20232,B11.7201,B11.2.7,,1154,0,33,28,3,0,0,27,0,0,38,0,0,3,1
276512,20232,B11.7201,B11.2.4,,2062,0,33,30,3,0,0,46,0,0,8,0,0,3,1
276513,20232,B11.7201,B11.2.5,,2128,0,34,29,1,0,0,17,0,0,8,0,0,3,1
276511,20232,B11.7201,B11.2.3,,79,0,35,35,5,0,0,20,0,0,7,0,0,3,1
276508,20232,B11.7201,B11.2.14,,2062,0,33,28,4,0,0,20,0,0,500,0,0,3,1
276509,20232,B11.7201,B11.2.15,,2062,0,33,29,4,0,0,25,0,0,500,0,0,3,1
276510,20232,B11.7201,B11.2.2,,1490,0,34,30,3,0,0,17,0,0,8,0,0,3,1
276506,20232,B11.7201,B11.2.12,,2129,0,33,32,5,0,0,20,0,0,267,0,0,3,1
276507,20232,B11.7201,B11.2.13,,2128,0,34,34,1,0,0,27,0,0,500,0,0,3,1
276503,20232,B11.7201,B11.2.1,,2062,0,33,30,4,0,0,30,0,0,8,0,0,3,1
276504,20232,B11.7201,B11.2.10,,1308,0,37,30,2,0,0,14,0,0,6,0,0,3,1
276505,20232,B11.7201,B11.2.11,,2239,0,35,36,5,0,0,14,0,0,8,0,0,3,1
276502,20232,A24.28646,A24.8601,,2037,0,35,12,6,0,0,7,0,0,599,0,0,0,1
276499,20232,N201707,A22.3401,,0,0,25,0,1,0,0,7,0,0,599,0,0,1,0
276500,20232,N201707,A22.3402,,0,0,25,0,1,0,0,7,0,0,599,0,0,1,0
276501,20232,A24.28645,A24.8601,,2037,0,35,11,6,0,0,1,0,0,599,0,0,3,1
276496,20232,AF201703,A22.3402,,71,0,30,30,5,0,0,14,0,0,599,0,0,1,1
276497,20232,N201701,A22.3201,,21,0,25,30,5,0,0,17,0,0,599,0,0,1,1
276498,20232,N201701,A22.3202,,1953,0,32,27,1,0,0,23,0,0,599,0,0,1,1
276494,20232,AF201702,A22.3402,,71,0,25,25,5,0,0,7,0,0,599,0,0,1,1
276495,20232,AF201703,A22.3401,,71,0,30,30,4,0,0,14,0,0,599,0,0,1,1
276493,20232,AF201702,A22.3401,,71,0,25,22,4,0,0,17,0,0,599,0,0,1,1
276491,20232,A22.63421,A22.3401,,2167,0,25,24,1,0,0,23,0,0,599,0,0,1,1
276492,20232,A22.63421,A22.3402,,2167,0,25,25,1,0,0,23,0,0,599,0,0,1,1
276489,20232,A22.63420,A22.3401,,140,0,25,24,1,1,3,14,17,27,19,19,19,1,1
276490,20232,A22.63420,A22.3402,,105,0,25,23,4,4,3,1,7,23,19,19,19,1,1
276486,20232,A22.63418,A22.3402,,32,0,25,25,2,0,0,7,0,0,63,0,0,1,1
276487,20232,A22.63419,A22.3401,,71,0,25,22,5,0,0,14,0,0,62,0,0,1,1
276488,20232,A22.63419,A22.3402,,71,0,25,23,2,0,0,14,0,0,63,0,0,1,1
276484,20232,A22.63417,A22.3402,,140,0,30,27,3,3,1,1,7,27,19,19,19,1,1
276485,20232,A22.63418,A22.3401,,32,0,25,22,5,0,0,7,0,0,62,0,0,1,1
276482,20232,A22.63211,A22.3202,,120,0,35,29,4,4,2,17,23,14,61,61,61,1,1
276483,20232,A22.63417,A22.3401,,140,0,30,24,2,2,3,23,27,14,19,19,19,1,1
276480,20232,A22.63210,A22.3202,,140,0,35,31,5,5,3,23,27,27,29,29,29,1,1
276481,20232,A22.63211,A22.3201,,120,0,35,30,1,1,2,7,14,17,51,51,51,1,1
276479,20232,A22.63210,A22.3201,,140,0,35,32,2,2,3,23,27,23,29,29,29,1,1
276477,20232,A22.63209,A22.3201,,39,0,25,28,2,0,0,14,0,0,51,0,0,1,1
276478,20232,A22.63209,A22.3202,,904,0,32,29,1,0,0,7,0,0,61,0,0,1,1
276475,20232,A22.63208,A22.3201,,120,65,25,29,1,0,0,18,0,0,51,0,0,1,1
276476,20232,A22.63208,A22.3202,,120,65,32,30,3,0,0,12,0,0,61,0,0,1,1
276473,20232,A22.63207,A22.3201,,39,0,25,28,4,5,5,14,7,14,51,490,490,1,1
276474,20232,A22.63207,A22.3202,,39,0,32,28,1,3,3,14,17,23,61,490,490,1,1
276470,20232,A22.53610,A22.3602,,120,0,25,2,3,0,0,17,0,0,64,0,0,1,1
276471,20232,A22.63206,A22.3201,,904,0,35,32,4,4,4,1,7,17,27,27,51,1,1
276472,20232,A22.63206,A22.3202,,904,0,35,29,2,2,4,1,7,14,27,27,27,1,1
276468,20232,A22.53602,A22.3602,,0,0,25,0,6,0,0,14,0,0,599,0,0,1,0
276469,20232,A22.53610,A22.3601,,0,0,25,0,3,0,0,17,0,0,64,0,0,1,0
276467,20232,A22.53602,A22.3601,,922,0,35,32,6,0,0,17,0,0,599,0,0,1,1
276466,20232,A22.53517,A22.3602,,0,0,25,0,2,0,0,7,0,0,64,0,0,1,1
276464,20232,A22.53514,A22.3602,,0,0,25,0,2,0,0,17,0,0,64,0,0,1,1
276465,20232,A22.53517,A22.3601,,120,0,25,1,5,0,0,14,0,0,64,0,0,1,1
276462,20232,A22.53513,A22.3602,,0,0,25,0,6,6,0,1,7,0,64,64,0,1,0
276463,20232,A22.53514,A22.3601,,120,0,25,1,5,0,0,7,0,0,64,0,0,1,1
276460,20232,A22.53511,A22.3602,,0,0,25,0,6,0,0,1,0,0,64,0,0,1,0
