"kur_id","kdmk","nmmk","nmen","tp","sks","sks_t","sks_p","smt","jns_smt","aktif","kur_nama","kelompok_makul","kur_aktif","jenis_matkul"
129,A22.43407,SINEMATOGRAFI,Cinematography,T,2,2,0,4,2,0,A22.KUR.2021/2022,MKB,1,wajib
129,A22.43408,AUDIO,Audio,P,3,0,3,4,2,0,A22.KUR.2021/2022,MKB,1,wajib
129,A22.43410,TEKNIK PRESENTASI,Presentation Techniques,T,3,3,0,4,2,0,A22.KUR.2021/2022,MKB,1,wajib
129,A22.43501,KERJA PRAKTEK DAN WIRAUSAHA,Apprenticeship,P,2,0,2,6,2,0,A22.KUR.2021/2022,MBB,1,wajib
129,A22.43601,BIMBINGAN KARIER,Career Guidance,P,2,0,2,6,2,0,A22.KUR.2021/2022,MBB,1,wajib
129,A22.43602,PROYEK AKHIR,Final Project,T,4,4,0,6,2,0,A22.KUR.2021/2022,MPK,1,wajib
129,A22.53102,PENDIDIKAN AGAMA KRISTEN,Christian Religion Education,T,2,2,0,1,1,0,A22.KUR.2021/2022,MKB,1,wajib
129,A22.53103,PENDIDIKAN AGAMA KATHOLIK,Catholic Religion Education,T,2,2,0,1,1,0,A22.KUR.2021/2022,MKB,1,wajib
129,A22.53104,PENDIDIKAN AGAMA HINDU,Hindu Religion Education,T,2,2,0,1,1,0,A22.KUR.2021/2022,MKB,1,wajib
129,A22.53105,PENDIDIKAN AGAMA BUDHA,Budha Religion Education,T,2,2,0,1,1,0,A22.KUR.2021/2022,MKB,1,wajib
129,A22.53106,BAHASA INDONESIA,Indonesian,T,2,2,0,5,1,0,A22.KUR.2021/2022,MKB,1,wajib
129,A22.53108,PENGANTAR TEKNOLOGI INFORMASI,Introduction to Information Technology,TP,4,2,2,1,1,0,A22.KUR.2021/2022,MKB,1,wajib
125,A22.53109,PENGANTAR DESAIN GRAFIS,Introduction Graphic Design,T,2,2,0,1,1,1,Z11.KUR.2021/2022,MKB,1,wajib
129,A22.53109,PENGANTAR DESAIN GRAFIS,Introduction Graphic Design,T,2,2,0,1,1,0,A22.KUR.2021/2022,MKB,1,wajib
125,A22.53110,PENGANTAR SISTEM OPERASI DAN JARINGAN KOMPUTER,Introduction to Operating Systems and Computer Network,P,2,0,2,1,1,1,Z11.KUR.2021/2022,MKB,1,wajib
129,A22.53110,PENGANTAR SISTEM OPERASI DAN JARINGAN KOMPUTER,Introduction to Operating Systems and Computer Network,P,2,0,2,1,1,0,A22.KUR.2021/2022,MKB,1,wajib
129,A22.53111,ALGORITMA & STRUKTUR DATA,Algorithms and Data Structure,TP,3,1,2,1,1,0,A22.KUR.2021/2022,MKB,1,wajib
125,A22.53111,ALGORITMA & STRUKTUR DATA,Algorithms and Data Structure,TP,3,1,2,1,1,1,Z11.KUR.2021/2022,MKB,1,wajib
129,A22.53112,LOGIKA MATEMATIKA,Mathematic Logic,T,3,3,0,1,1,0,A22.KUR.2021/2022,MKK,1,wajib
125,A22.53112,LOGIKA MATEMATIKA,Mathematic Logic,T,3,3,0,1,1,1,Z11.KUR.2021/2022,MKK,1,wajib
129,A22.53113,MULTIMEDIA,Multimedia,T,2,2,0,2,2,0,A22.KUR.2021/2022,MKB,1,wajib
129,A22.53201,PENDIDIKAN KEWARGANEGARAAN,Citizenship Education,T,2,2,0,1,1,0,A22.KUR.2021/2022,MPK,1,wajib
129,A22.53203,BASIS DATA,Database,TP,4,2,2,2,2,0,A22.KUR.2021/2022,MKB,1,wajib
129,A22.53204,DASAR PEMROGRAMAN,Basic Programming,P,4,0,4,1,1,0,A22.KUR.2021/2022,MPK,1,wajib
125,A22.53204,DASAR PEMROGRAMAN,Basic Programming,P,4,0,4,1,1,1,Z11.KUR.2021/2022,MPK,1,wajib
129,A22.53205,SISTEM OPERASI DAN JARINGAN KOMPUTER LANJUT,Operating System and Computer Information Network,P,4,0,4,2,2,0,A22.KUR.2021/2022,MPK,1,wajib
129,A22.53207,INTERAKSI MANUSIA DAN KOMPUTER,Human and Computer Interaction,T,2,2,0,2,2,0,A22.KUR.2021/2022,MKB,1,wajib
129,A22.53208,AUDIO,Audio,P,2,0,2,2,2,0,A22.KUR.2021/2022,MKB,1,wajib
129,A22.53209,AUDIO,Audio,P,2,0,2,3,1,0,A22.KUR.2021/2022,MKB,1,wajib
129,A22.53301,BAHASA INGGRIS 3,English III,T,2,2,0,1,1,0,A22.KUR.2021/2022,MPK,1,wajib
129,A22.53302,FOTOGRAFI,Photography,P,4,0,4,1,1,0,A22.KUR.2021/2022,MPK,1,wajib
129,A22.53303,PEMROGRAMAN WEB I,Web Programming 1,P,4,0,4,1,1,0,A22.KUR.2021/2022,MKK,1,wajib
129,A22.53304,PUBLISHING,Publishing,P,2,0,2,4,2,0,A22.KUR.2021/2022,MPK,1,wajib
129,A22.53305,INTERPERSONAL SKILL,Interpersonal Skill,T,2,2,0,3,1,0,A22.KUR.2021/2022,MKB,1,wajib
125,A22.53305,INTERPERSONAL SKILL,Interpersonal Skill,T,2,2,0,3,1,1,Z11.KUR.2021/2022,MKB,1,wajib
129,A22.53306,ILUSTRASI,Illustration,P,2,0,2,3,1,0,A22.KUR.2021/2022,MPK,1,wajib
129,A22.53307,PEMROGRAMAN WEB I,Web Programming I,P,4,0,4,3,1,0,A22.KUR.2021/2022,MKB,1,wajib
125,A22.53307,PEMROGRAMAN WEB I,Web Programming I,P,4,0,4,3,1,1,Z11.KUR.2021/2022,MKB,1,wajib
129,A22.53308,MEDIA INTERAKTIF,Interactive Media,P,2,0,2,3,1,0,A22.KUR.2021/2022,MKB,1,wajib
129,A22.53309,GAMBAR DIGITAL,Digital Image,P,2,0,2,3,1,0,A22.KUR.2021/2022,MKB,1,wajib
129,A22.53310,TIPOGRAFI,Typography,T,2,2,0,3,1,0,A22.KUR.2021/2022,MPK,1,wajib
125,A22.53311,PEMROGRAMAN BERORIENTASI OBJEK I,Object-Oriented Programming I,P,4,0,4,3,1,1,Z11.KUR.2021/2022,MKB,1,wajib
129,A22.53311,PEMROGRAMAN BERORIENTASI OBJEK I,Object-Oriented Programming I,P,4,0,4,3,1,0,A22.KUR.2021/2022,MKB,1,wajib
129,A22.53312,ADMINISTRASI DAN PENGELOLAAN JARINGAN,Network Administration and Management,TP,4,2,2,4,2,0,A22.KUR.2021/2022,MPK,1,wajib
129,A22.53313,PENGANTAR GIS,Introduction GIS,P,2,0,2,2,2,0,A22.KUR.2021/2022,MKB,1,wajib
125,A22.53314,BASIS DATA LANJUT,Database Advance,P,4,0,4,3,1,1,Z11.KUR.2021/2022,MPK,1,wajib
129,A22.53314,BASIS DATA LANJUT,Database Advance,P,4,0,4,3,1,0,A22.KUR.2021/2022,MPK,1,wajib
129,A22.53401,PEMROGRAMAN WEB 2,Web Programming,P,4,0,4,2,2,0,A22.KUR.2021/2022,MPK,1,wajib
129,A22.53402,TEKNIK PRESENTASI,Presentation Techniques,T,2,2,0,4,2,0,A22.KUR.2021/2022,MPK,1,wajib
129,A22.53403,VISUAL EFFECT,Visual Effect,P,2,0,2,4,2,0,A22.KUR.2021/2022,MPK,1,wajib
129,A22.53404,VIDEO,Video,P,4,0,4,4,2,0,A22.KUR.2021/2022,MPK,1,wajib
129,A22.53405,STREAMING MULTIMEDIA,Streaming and Broadcasting,P,2,0,2,5,1,0,A22.KUR.2021/2022,MPK,1,wajib
129,A22.53406,ANIMASI 2D,Animation 2D,P,4,0,4,4,2,0,A22.KUR.2021/2022,MPK,1,wajib
129,A22.53407,SCAN DAN PRACETAK,Scanning and Pre-printing,T,2,2,0,4,2,0,A22.KUR.2021/2022,MPK,1,wajib
129,A22.53408,DESAIN GAME,Game Design,T,2,2,0,4,2,0,A22.KUR.2021/2022,MPK,1,wajib
129,A22.53409,PEMROGRAMAN BERORIENTASI OBYEK 2,Object-Oriented Programming II,P,4,0,4,4,2,0,A22.KUR.2021/2022,MPK,1,wajib
129,A22.53410,ARSITEKTUR DAN ORGANISASI KOMPUTER,Computer Architecture and Organization,T,2,2,0,4,2,0,A22.KUR.2021/2022,MPK,1,wajib
129,A22.53411,PENGEMBANGAN SISTEM E-COMMERCE,System Development E-Commerce,P,2,0,2,4,2,0,A22.KUR.2021/2022,MPK,1,wajib
129,A22.53412,PEMROGRAMAN GIS,GIS Programming,P,4,0,4,5,1,0,A22.KUR.2021/2022,MPK,1,wajib
125,A22.53412,PEMROGRAMAN GIS,GIS Programming,P,4,0,4,5,1,1,Z11.KUR.2021/2022,MPK,1,wajib
129,A22.53413,PEMROGRAMAN MOBILE 1,Mobile Programming I,P,4,0,4,3,1,0,A22.KUR.2021/2022,MPK,1,wajib
125,A22.53413,PEMROGRAMAN MOBILE 1,Mobile Programming I,P,4,0,4,3,1,1,Z11.KUR.2021/2022,MPK,1,wajib
129,A22.53414,KULIAH KERJA INDUSTRI 1,Industrial Work Class I,P,4,0,4,5,1,1,A22.KUR.2021/2022,MBB,1,wajib
125,A22.53414,KULIAH KERJA INDUSTRI 1,Industrial Work Class I,P,4,0,4,5,1,1,Z11.KUR.2021/2022,MBB,1,wajib
125,A22.53415,SERTIFIKASI I (PROYEK I),Certification I (Project I),T,0,0,0,4,2,1,Z11.KUR.2021/2022,MPK,1,wajib
129,A22.53415,SERTIFIKASI I (PROYEK I),Certification I (Project I),T,0,0,0,4,2,1,A22.KUR.2021/2022,MPK,1,wajib
129,A22.53501,BIMBINGAN KARIER,Career Guidance,P,2,0,2,5,1,0,A22.KUR.2021/2022,MKB,1,wajib
129,A22.53502,METODOLOGI PENELITIAN,Research Methodology,T,2,2,0,4,2,0,A22.KUR.2021/2022,MKB,1,wajib
129,A22.53503,ETIKA PROFESI TEKNOLOGI INFORMASI,Information Technology Professional Ethics,T,2,2,0,4,2,0,A22.KUR.2021/2022,MPK,1,wajib
129,A22.53504,MULTIMEDIA AUTHORING,Multimedia Authoring,P,4,0,4,5,1,0,A22.KUR.2021/2022,MKB,1,wajib
129,A22.53505,ANIMASI 3D,"3D Animation",P,4,0,4,5,1,0,A22.KUR.2021/2022,MPK,1,wajib
129,A22.53506,PEMROGRAMAN GAME,Game Programming,P,4,0,4,5,1,0,A22.KUR.2021/2022,MKB,1,wajib
129,A22.53507,KEAMANAN SISTEM,System Security,T,2,2,0,5,1,0,A22.KUR.2021/2022,MPK,1,wajib
129,A22.53508,PEMROGRAMAN MOBILE 2,Mobile Programming II,P,4,0,4,4,2,0,A22.KUR.2021/2022,MPK,1,wajib
129,A22.53509,ANALISIS DAN PERANCANGAN PERANGKAT LUNAK,Analysis and Design Software,T,2,2,0,2,2,0,A22.KUR.2021/2022,MPK,1,wajib
129,A22.53510,PENGEMBANGAN APLIKASI GIS,GIS Application Development,P,4,0,4,5,1,0,A22.KUR.2021/2022,MPK,1,wajib
129,A22.53511,SERTIFIKASI II (PROYEK II),Certification II (Project II),T,0,0,0,6,2,1,A22.KUR.2021/2022,MKB,1,wajib
125,A22.53511,SERTIFIKASI II (PROYEK II),Certification II (Project II),T,2,2,0,6,2,1,Z11.KUR.2021/2022,MKB,1,wajib
129,A22.53512,PANCASILA,Pancasila,T,2,2,0,5,1,0,A22.KUR.2021/2022,MPK,1,wajib
129,A22.53513,KULIAH KERJA INDUSTRI 2,Industrial Work Class II,P,4,0,4,6,2,1,A22.KUR.2021/2022,MBB,1,wajib
125,A22.53513,KULIAH KERJA INDUSTRI 2,Industrial Work Class II,P,4,0,4,6,2,1,Z11.KUR.2021/2022,MBB,1,wajib
129,A22.53514,INTERPERSONAL SKILL INDUSTRI,Industrial Interpersonal Skill,T,2,2,0,5,1,1,A22.KUR.2021/2022,MKB,1,wajib
129,A22.53517,KEAMANAN SISTEM INDUSTRI,Industrial System Security,T,2,2,0,5,1,1,A22.KUR.2021/2022,MKB,1,wajib
125,A22.53517,KEAMANAN SISTEM INDUSTRI,Industrial System Security,T,2,2,0,5,1,1,Z11.KUR.2021/2022,MKB,1,wajib
129,A22.53518,SISTEM E-COMMERCE INDUSTRI,Industrial e-Commerce System,P,2,0,2,5,1,0,A22.KUR.2021/2022,MKB,1,wajib
129,A22.53601,MAGANG DAN PROYEK AKHIR,Internship and Final Project,P,6,0,6,6,2,0,A22.KUR.2021/2022,MPK,1,wajib
129,A22.53602,PROYEK AKHIR,Final Project,P,4,0,4,6,2,1,A22.KUR.2021/2022,MKK,1,wajib
125,A22.53602,PROYEK AKHIR,Final Project,P,4,0,4,6,2,1,Z11.KUR.2021/2022,MKK,1,wajib
129,A22.53610,TEKNIK PRESENTASI INDUSTRI,Industrial Presentation Techniques,T,2,2,0,6,2,1,A22.KUR.2021/2022,MKB,1,wajib
125,A22.53610,TEKNIK PRESENTASI INDUSTRI,Industrial Presentation Techniques,T,2,2,0,6,2,1,Z11.KUR.2021/2022,MKB,1,wajib
129,A22.63101,SISTEM OPERASI DAN JARINGAN KOMPUTER,"0",P,4,0,4,1,1,1,A22.KUR.2021/2022,MKB,1,wajib
129,A22.63102,ALGORITMA DAN STRUKTUR DATA,"0",TP,3,1,2,1,1,1,A22.KUR.2021/2022,MKB,1,wajib
129,A22.63103,LOGIKA MATEMATIKA,"0",T,3,3,0,1,1,1,A22.KUR.2021/2022,MKK,1,wajib
129,A22.63104,DASAR PEMROGRAMAN,"0",P,4,0,4,1,1,1,A22.KUR.2021/2022,MKK,1,wajib
129,A22.63105,PROYEK APLIKASI WEB 1,"0",P,4,0,4,1,1,1,A22.KUR.2021/2022,MKK,1,wajib
129,A22.63206,MULTIMEDIA,Multimedia,P,4,0,4,2,2,1,A22.KUR.2021/2022,MKK,1,wajib
125,A22.63206,MULTIMEDIA,Multimedia,P,4,0,4,2,2,1,Z11.KUR.2021/2022,MKK,1,wajib
129,A22.63207,BASIS DATA,Database,TP,4,2,2,2,2,1,A22.KUR.2021/2022,MKK,1,wajib
129,A22.63208,ANALISA DAN PERANCANGAN PERANGKAT LUNAK,Software Analysis and Design,T,3,3,0,2,2,1,A22.KUR.2021/2022,MKK,1,wajib
125,A22.63208,ANALISA DAN PERANCANGAN PERANGKAT LUNAK,Software Analysis and Design,T,3,3,0,2,2,1,Z11.KUR.2021/2022,MKK,1,wajib
125,A22.63209,INTERAKSI MANUSIA DAN KOMPUTER,Human and Computer Interaction,T,2,2,0,2,2,1,Z11.KUR.2021/2022,MKK,1,wajib
129,A22.63209,INTERAKSI MANUSIA DAN KOMPUTER,Human and Computer Interaction,T,2,2,0,2,2,1,A22.KUR.2021/2022,MKK,1,wajib
129,A22.63210,SISTEM INFORMASI GEOGRAFIS,Geographic Information System,P,4,0,4,2,2,1,A22.KUR.2021/2022,MKK,1,wajib
129,A22.63211,PROYEK APLIKASI WEB II,Web Application Project II,P,4,0,4,2,2,1,A22.KUR.2021/2022,MKK,1,wajib
129,A22.63312,PROYEK APLIKASI MOBILE I,Mobile Application Project I,P,4,0,4,3,1,1,A22.KUR.2021/2022,MKK,1,wajib
129,A22.63313,BASIS DATA LANJUT,Advanced Database,P,4,0,4,3,1,1,A22.KUR.2021/2022,MKK,1,wajib
129,A22.63314,PEMROGRAMAN BERORIENTASI OBJEK,Object Oriented Programming,P,4,0,4,3,1,1,A22.KUR.2021/2022,MKK,1,wajib
129,A22.63315,SISTEM E-COMMERCE INDUSTRI,Industrial e-commerce system,P,4,0,4,3,1,1,A22.KUR.2021/2022,MKK,1,wajib
129,A22.63316,SERTIFIKASI I,Certification I,P,2,0,2,3,1,1,A22.KUR.2021/2022,MKK,1,wajib
125,A22.63417,PROYEK APLIKASI MOBILE II,Mobile Application Project II,P,4,0,4,4,2,1,Z11.KUR.2021/2022,MKK,1,wajib
129,A22.63417,PROYEK APLIKASI MOBILE II,Mobile Application Project II,P,4,0,4,4,2,1,A22.KUR.2021/2022,MKK,1,wajib
125,A22.63418,METODOLOGI PENGEMBANGAN PERANGKAT LUNAK,Software Development Methodology,T,2,2,0,4,2,1,Z11.KUR.2021/2022,MKK,1,wajib
129,A22.63418,METODOLOGI PENGEMBANGAN PERANGKAT LUNAK,Software Development Methodology,T,2,2,0,4,2,1,A22.KUR.2021/2022,MKK,1,wajib
125,A22.63419,ETIKA PROFESI TEKNOLOGI INFORMASI,Information Technology Professional Ethics,T,2,2,0,4,2,1,Z11.KUR.2021/2022,MKK,1,wajib
129,A22.63419,ETIKA PROFESI TEKNOLOGI INFORMASI,Information Technology Professional Ethics,T,2,2,0,4,2,1,A22.KUR.2021/2022,MKK,1,wajib
125,A22.63420,PROYEK STARTUP,Startup Project,P,4,0,4,4,2,1,Z11.KUR.2021/2022,MKK,1,wajib
129,A22.63420,PROYEK STARTUP,Startup Project,P,4,0,4,4,2,1,A22.KUR.2021/2022,MKK,1,wajib
129,A22.63421,SERTIFIKASI II,Certification II,P,2,0,2,4,2,1,A22.KUR.2021/2022,MKK,1,wajib
129,A22.63522,KEAMANAN SISTEM INDUSTRI,Industrial System Security,T,2,2,0,5,1,1,A22.KUR.2021/2022,MKK,1,wajib
129,A22.63523,INTERPERSONAL SKILL,interpersonal skills,T,0,0,0,1,1,1,A22.KUR.2021/2022,MPK,1,wajib
129,A22.63524,KULIAH KERJA INDUSTRI I,"0",P,4,0,4,5,1,1,A22.KUR.2021/2022,MKK,1,wajib
129,A22.63625,TEKNIK PRESENTASI INDUSTRI,Industrial Presentation Techniques,T,2,2,0,6,2,1,A22.KUR.2021/2022,MKK,1,wajib
129,A22.63626,KULIAH KERJA INDUSTRI II,"0",P,4,0,4,6,2,1,A22.KUR.2021/2022,MKK,1,wajib
129,A22.63627,PROYEK AKHIR,Final project,P,6,0,6,6,2,1,A22.KUR.2021/2022,MKK,1,wajib
62,A24.18509,DASAR ENTREPRENEURSHIP,Entrepreneurship,T,2,2,0,2,2,1,A24.KUR.2013/2014,MKK,1,wajib
62,A24.28101,BAHASA INDONESIA,Indonesian Language,T,2,2,0,2,2,1,A24.KUR.2013/2014,MPK,1,wajib
62,A24.28102,PENDIDIKAN AGAMA ISLAM,Islam Religion Education,T,2,2,0,1,1,0,A24.KUR.2013/2014,MPK,1,wajib
62,A24.28103,PENDIDIKAN KEWARGANEGARAAN,Citizenship Education,T,2,2,0,1,1,0,A24.KUR.2013/2014,MPK,1,wajib
62,A24.28104,BAHASA INGGRIS 1,English 1,T,2,2,0,1,1,0,A24.KUR.2013/2014,MPK,1,wajib
62,A24.28105,PENGANTAR TEKNOLOGI INFORMASI,Introduction to Information Technology,TP,4,2,2,1,1,0,A24.KUR.2013/2014,MPK,1,wajib
62,A24.28106,CREATIVE AND INNOVATIVE THINKING,Creative and Innovative Thinking,TP,3,2,1,1,1,1,A24.KUR.2013/2014,MPK,1,wajib
62,A24.28107,ETIKA & HUKUM PENYIARAN,Ethics & Legal Broadcasting,T,2,2,0,1,1,1,A24.KUR.2013/2014,MPK,1,wajib
62,A24.28108,PENGANTAR KOMUNIKASI,Introduction to Communication,T,3,3,0,1,1,1,A24.KUR.2013/2014,MPK,1,wajib
62,A24.28109,FOTOGRAFI,Photography,P,3,0,3,1,1,1,A24.KUR.2013/2014,MPK,1,wajib
62,A24.28110,PENDIDIKAN AGAMA KRISTEN,Christian Religion Education,T,2,2,0,1,1,0,A24.KUR.2013/2014,MPK,1,wajib
62,A24.28111,PENDIDIKAN AGAMA KATHOLIK,Catholic Religion Education,T,2,2,0,1,1,0,A24.KUR.2013/2014,MPK,1,wajib
62,A24.28112,PENDIDIKAN AGAMA HINDU,Hindu Religion Education,T,2,2,0,1,1,0,A24.KUR.2013/2014,MPK,1,wajib
62,A24.28113,PENDIDIKAN AGAMA BUDHA,Budha Religion Education,T,2,2,0,1,1,0,A24.KUR.2013/2014,MPK,1,wajib
62,A24.28214,PANCASILA,State Ideology Education,T,2,2,0,1,1,0,A24.KUR.2013/2014,MPK,1,wajib
62,A24.28215,ENTREPRENEURSHIP,Entrepreneurship,T,2,2,0,2,2,1,A24.KUR.2013/2014,MPK,1,wajib
62,A24.28216,TEKNIK REPORTASE & WAWANCARA,Reporting & Interview Technique,TP,3,2,1,3,1,1,A24.KUR.2013/2014,MPK,1,wajib
125,A24.28216,TEKNIK REPORTASE & WAWANCARA,Reporting & Interview Technique,TP,3,2,1,3,1,1,Z11.KUR.2021/2022,MPK,1,wajib
62,A24.28217,PENULISAN NASKAH RADIO & TV,Script Writing Radio & TV,TP,3,2,1,2,2,1,A24.KUR.2013/2014,MPK,1,wajib
62,A24.28218,MANAJEMEN PENYIARAN,Broadcast Management,T,3,3,0,1,1,1,A24.KUR.2013/2014,MPK,1,wajib
62,A24.28219,JURNALISME PENYIARAN,Broadcasting Journalism,TP,3,2,1,2,2,1,A24.KUR.2013/2014,MPK,1,wajib
62,A24.28220,DESAIN PROGRAM TV,Design Program TV,T,2,2,0,2,2,1,A24.KUR.2013/2014,MPK,1,wajib
62,A24.28221,VIDEOGRAFI,Videography,P,3,0,3,2,2,1,A24.KUR.2013/2014,MPK,1,wajib
125,A24.28222,VIDEO EDITING,Video Editing,P,3,0,3,3,1,1,Z11.KUR.2021/2022,MPK,1,wajib
62,A24.28222,VIDEO EDITING,Video Editing,P,3,0,3,3,1,1,A24.KUR.2013/2014,MPK,1,wajib
125,A24.28323,PRODUKSI PROGRAM RADIO,Production of Radio Programs,P,2,0,2,3,1,1,Z11.KUR.2021/2022,MPK,1,wajib
62,A24.28323,PRODUKSI PROGRAM RADIO,Production of Radio Programs,P,2,0,2,3,1,1,A24.KUR.2013/2014,MPK,1,wajib
125,A24.28324,PRODUKSI BERITA,News Production,P,3,0,3,3,1,1,Z11.KUR.2021/2022,MPK,1,wajib
62,A24.28324,PRODUKSI BERITA,News Production,P,3,0,3,3,1,1,A24.KUR.2013/2014,MPK,1,wajib
62,A24.28325,TATA ARTISTIK,Artistic Layout,TP,3,2,1,3,1,1,A24.KUR.2013/2014,MPK,1,wajib
125,A24.28325,TATA ARTISTIK,Artistic Layout,TP,3,2,1,3,1,1,Z11.KUR.2021/2022,MPK,1,wajib
62,A24.28326,SINEMATOGRAFI,Cinematography,TP,3,2,1,2,2,1,A24.KUR.2013/2014,MPK,1,wajib
62,A24.28327,KULIAH KERJA INDUSTRI I,Industrial Work Class 1,P,2,0,2,3,1,0,A24.KUR.2013/2014,MPK,1,wajib
62,A24.28328,SISTEM PERALATAN PRODUKSI,Production Equipment Systems,TP,3,2,1,2,2,1,A24.KUR.2013/2014,MPK,1,wajib
125,A24.28329,PROGRAM DIRECTING,Program Directing,TP,3,2,1,3,1,1,Z11.KUR.2021/2022,MPK,1,wajib
62,A24.28329,PROGRAM DIRECTING,Program Directing,TP,3,2,1,3,1,1,A24.KUR.2013/2014,MPK,1,wajib
62,A24.28330,PRODUKSI PROGRAM TV I,Production of TV Programs 1,P,3,0,3,3,1,1,A24.KUR.2013/2014,MPK,1,wajib
125,A24.28330,PRODUKSI PROGRAM TV I,Production of TV Programs 1,P,3,0,3,3,1,1,Z11.KUR.2021/2022,MPK,1,wajib
62,A24.28331,BAHASA INGGRIS II,English 2,T,2,2,0,3,1,0,A24.KUR.2013/2014,MPK,1,wajib
62,A24.28432,DESAIN & ANIMASI,Design & Animation,P,3,0,3,4,2,1,A24.KUR.2013/2014,MPK,1,wajib
62,A24.28433,TEKNOLOGI MULTIMEDIA,Multimedia Technology,TP,3,2,1,4,2,1,A24.KUR.2013/2014,MPK,1,wajib
62,A24.28434,PRAKTEK RADIO,Radio Practice,P,3,0,3,4,2,1,A24.KUR.2013/2014,MPK,1,wajib
62,A24.28435,PRODUKSI DOKUMENTER,Documentary Production,P,3,0,3,4,2,1,A24.KUR.2013/2014,MPK,1,wajib
62,A24.28436,PRODUKSI PROGRAM TV 2,Production Program TV 2,P,3,0,3,4,2,1,A24.KUR.2013/2014,MPK,1,wajib
62,A24.28437,ANNOUNCING SKILL,Announcing Skill,P,3,0,3,4,2,1,A24.KUR.2013/2014,MPK,1,wajib
125,A24.28438,RISET PENYIARAN,Research Broadcasting,TP,3,2,1,4,2,1,Z11.KUR.2021/2022,MPK,1,wajib
62,A24.28438,RISET PENYIARAN,Research Broadcasting,TP,3,2,1,4,2,1,A24.KUR.2013/2014,MPK,1,wajib
125,A24.28439,PEMASARAN RADIO DAN TV,Marketing Radio and TV,TP,3,2,1,4,2,1,Z11.KUR.2021/2022,MPK,1,wajib
62,A24.28439,PEMASARAN RADIO DAN TV,Marketing Radio and TV,TP,3,2,1,4,2,1,A24.KUR.2013/2014,MPK,1,wajib
125,A24.28540,BIMBINGAN KARIR,Career Guidance,T,2,2,0,5,1,1,Z11.KUR.2021/2022,MPK,1,wajib
62,A24.28540,BIMBINGAN KARIR,Career Guidance,T,2,2,0,5,1,1,A24.KUR.2013/2014,MPK,1,wajib
125,A24.28541,SEMINAR PROGRAM RADIO,Seminars Radio Programs,T,2,2,0,5,1,1,Z11.KUR.2021/2022,MPK,1,wajib
62,A24.28541,SEMINAR PROGRAM RADIO,Seminars Radio Programs,T,2,2,0,5,1,1,A24.KUR.2013/2014,MPK,1,wajib
62,A24.28542,SEMINAR KARYA CIPTA,Seminar Copyrighted Works,T,2,2,0,5,1,1,A24.KUR.2013/2014,MPK,1,wajib
125,A24.28542,SEMINAR KARYA CIPTA,Seminar Copyrighted Works,T,2,2,0,5,1,1,Z11.KUR.2021/2022,MPK,1,wajib
62,A24.28543,PORTOFOLIO,Portofolio,P,2,0,2,5,1,1,A24.KUR.2013/2014,MPK,1,wajib
125,A24.28543,PORTOFOLIO,Portofolio,P,2,0,2,5,1,1,Z11.KUR.2021/2022,MPK,1,wajib
62,A24.28544,KULIAH KERJA INDUSTRI,Industrial Work Class,P,3,0,3,5,1,1,A24.KUR.2013/2014,MPK,1,wajib
125,A24.28544,KULIAH KERJA INDUSTRI,Industrial Work Class,P,3,0,3,5,1,1,Z11.KUR.2021/2022,MPK,1,wajib
125,A24.28645,PAMERAN,Exhibition,P,0,0,0,6,2,1,Z11.KUR.2021/2022,MPK,1,wajib
62,A24.28645,PAMERAN,Exhibition,P,0,0,0,6,2,1,A24.KUR.2013/2014,MPK,1,wajib
62,A24.28646,PROYEK AKHIR,Final Project,T,4,4,0,6,2,1,A24.KUR.2013/2014,MPK,1,wajib
125,A24.28646,PROYEK AKHIR,Final Project,T,4,4,0,6,2,1,Z11.KUR.2021/2022,MPK,1,wajib
62,A24.28647,KERJA PRAKTEK,Profesional Practice,T,2,2,0,6,2,0,A24.KUR.2013/2014,MKK,1,wajib
108,AF201701,PENGANTAR TEKNOLOGI INFORMASI,Introduction to Information Technology,P,2,0,2,1,1,0,A14.KUR.2021/2022,MKB,1,wajib
133,AF201701,PENGANTAR TEKNOLOGI INFORMASI,Introduction to Information Technology,P,2,0,2,1,1,0,A12.KUR.2023/2024,MKB,1,wajib
100,AF201701,PENGANTAR TEKNOLOGI INFORMASI,Introduction to Information Technology,T,2,2,0,1,1,1,E12.KUR.2020/2021,MKB,1,wajib
109,AF201701,PENGANTAR TEKNOLOGI INFORMASI,Introduction to Information Technology,T,2,2,0,1,1,0,A15.KUR.2021/2022,MKB,1,wajib
129,AF201701,PENGANTAR TEKNOLOGI INFORMASI,Introduction to Information Technology,P,2,0,2,1,1,0,A22.KUR.2021/2022,MKB,1,wajib
84,AF201701,PENGANTAR TEKNOLOGI INFORMASI,Introduction to Information Technology,P,2,0,2,1,1,1,D12.KUR.2016/2017,MKB,1,wajib
111,AF201701,PENGANTAR TEKNOLOGI INFORMASI,Introduction to Information Technology,P,2,0,2,1,1,0,A17.KUR.2021/2022,MKB,1,wajib
89,AF201701,PENGANTAR TEKNOLOGI INFORMASI,Introduction to Information Technology,P,2,0,2,1,1,0,D22.KUR.2017/2018,MKB,1,wajib
62,AF201701,PENGANTAR TEKNOLOGI INFORMASI,Introduction to Information Technology,P,2,0,2,1,1,0,A24.KUR.2013/2014,MKB,1,wajib
