"id","ta","nim_dinus","spp_bayar","spp_bayar_date","spp_host","spp_status","spp_dispensasi","spp_bank","spp_transaksi"
311786,20241,"37527023296137f618355eea2650e7d9",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"2112308402"
311787,20241,"2c6540a021eacc973db012ac498fe448",1,2024-07-30 08:38:17.000,"10.0.0.18",1,"0",BPD,Langsung
311788,20241,"9547c80703906cd346550eac0346c014",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1152302560"
311789,20241,a1daf179fcb47fecaf5039ea4ce8bba7,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"5132100179"
311790,20241,"7ae3f16ec53ab25d9bf8556677d9867c",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"5132100165"
311791,20241,"9fbf127b32e9d26ebd14159b4d801423",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"2112308247"
311792,20241,"42a0c22ac2d6baccdba03406b63893e3",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"4112303877"
311793,20241,"9e47a00bcc8a290a4d715d10820b2306",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"1112314917"
311794,20241,e52ac83be624ced5ee255544007288f4,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"1112214505"
311795,20241,"306131cc775877bc9c761c171dfcf1d2",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"1152102150"
311796,20241,"466a8e2d5beae4cb3a8b6a72e83e6565",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1152102044"
311797,20241,c0ed35d0013123c2cda4c30dfa56a20a,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1151700887"
311798,20241,"842b9fd617492f1872ea5e9397e654cb",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1112315015"
311799,20241,"7b1bb570314b482784449cc314bc5bc9",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"1112315053"
311800,20241,"677cf032e9af848705af0c852d0a9100",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"3112302547"
311801,20241,e172e5590f9d79aa76b5b9325fae505a,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1122306978"
311802,20241,"5123bc6e8e160be551e27459666fb5dd",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"2112207566"
311803,20241,"4333ea06c27363b73ac6a8c87681c165",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"4112303816"
311804,20241,"19b310beaf7faca3cd2815d991ade343",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1122206839"
311805,20241,"23670fd2b214bc921ebabf037416280e",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1112213997"
311806,20241,"20388ec81c4665262a8e2173c22b55ae",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1112314901"
311807,20241,"68faf9c6f0ce351a7ceb2d9f5fb2f6cb",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"2111906141"
311808,20241,a44d2e113f2b9858d2fbc653fa08d40d,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1142203944"
311809,20241,cb1f5dcf86318f0dedd7f376d12ab4e4,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"2112308587"
311810,20241,"4664c3503c21f88260e0f903150782d0",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"2111905635"
311811,20241,"6c859d6cc1496699920113764da0fdef",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1112214419"
311812,20241,"810329521f6bdc17e54104f419d71fc6",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1112315043"
311813,20241,fd1e6084cffe20fd86cc27f8fbfb2b04,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"3112202463"
311814,20241,cb152d1024835d9507b1cfb09326dd2e,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"4112103349"
311815,20241,"64899214dc3b3ba072b368ce2fb2653c",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"2122104433"
311816,20241,"1bcb61be8aa8796a1cdba1f4114b7d03",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"1142304149"
311817,20241,"31bcead072871253a365bed6fc294bf7",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"1152102146"
311818,20241,"8aa4fbbe70c67544804a58b843388d54",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"1112012896"
311819,20241,"5f4de6f4982252e56e0b874081830f3d",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"2112308541"
311820,20241,a666046de543682c3e21ed3799206b68,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"2112207800"
311821,20241,"6b6aece7b9114e0a0f088c8f668c3da7",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"1152102181"
311822,20241,"4182c120dddc115ccb2147ca257b3e70",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"2112006585"
311823,20241,e9dc14f8ef9f95ffab5e1166c32c31f4,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"2112006284"
311824,20241,"9b0050d4f307a09564b4fca095a24c9e",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"6142300158"
311825,20241,"5e218253349663997b64f4a09fcb2f53",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"1112214733"
311826,20241,"8a38d4f38aa2d20ce9636de2993f7cca",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"1142103628"
311827,20241,"284babb6bcbaf34e2aa4a16ede6d88a6",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"6142200122"
311828,20241,"4158a5835bf0a331d4dedf39db8147dc",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"1152302725"
311829,20241,"3b4185d9bcf2e6cb7b0f6e18f6f4dc37",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"1142203950"
311830,20241,feb8d8d8653272f3d6f9e49faab23f02,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"2112308168"
311831,20241,"7410ba11eacadb456b51d2d1fafdb93d",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"2112308167"
311832,20241,"00ce7b9909293860b12f4bd86ab26d0e",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"2112207513"
311833,20241,"89a3f922fbb405bf2809c9305370d51f",1,2024-07-30 14:35:25.000,"10.0.0.18",1,"0",Mandiri,Langsung
311834,20241,"0a665778c8cb91bb695b2efcfe4851a5",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"1112214676"
311835,20241,"94abb20ee0eb3234350833dbcab10e8c",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"1152102167"
311836,20241,"57d0280404df52052fddefc8e6fe1ae3",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"4112103208"
311837,20241,"4f955aadd3042ed5ddaeb96411bf81fd",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"1121806103"
311838,20241,b1f2ab07d3b27fb484ff71b91af05f90,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"2122204658"
311839,20241,"30f00ed3c2d7f5b3b82f8bc88739c389",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"3112202457"
311840,20241,"4fc33052de290f5dda5af72e108f7a1d",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"4112103257"
311841,20241,ff53282d29ae69983f774fba9ac178b8,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"1111911851"
311842,20241,"2e4670778770bc947a2a221f1255b552",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"1141903208"
311843,20241,bb555cb7dd7f78e25a6d8f0ab6b4bb83,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"4222203480"
311844,20241,"8e9e10ac5529dd8f2d12694e9a2b9e9c",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"1152302620"
311845,20241,"82c2719919fcd2dd7ea176d0bd4de818",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"2112308588"
311846,20241,"8e044681d7c69894672daa4cef786bca",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"1112214014"
311847,20241,cd0155cb86f5b02f3f321ef8f45a9dd7,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"1111710128"
311848,20241,d8f7b04c3b95648c58652fb51b6a2044,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"1172300283"
311849,20241,e8e4bb45d80eeb3344b2817e55018140,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"4112103281"
311850,20241,"8b3d439ce354a3860020d87eb3f18d50",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"3112002267"
311851,20241,"6e235594c1221e8ea05e1eb17f060980",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"2112308616"
311852,20241,"506b8cf1f0128abe5e9fc82a4e058bed",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"1152001712"
311853,20241,"876e7a41742c8dfcd3121da2934fdebb",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"2112006329"
311854,20241,f0497aeee8a2f94db13d4eb57772be9c,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"3112102306"
311855,20241,"498d3a7f471e7ba8b78d42ef73e4be1a",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"1142304162"
311856,20241,"8d9c51fcda1c698c9434a0d77a444174",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"1112012717"
311857,20241,ec45e86e5d13aa323c2ef35e832ca161,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"2112107174"
311858,20241,"8c963d13dba33b8fb5e168ec2d4fc88c",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"2112308522"
311859,20241,c7b7fdbd4244f34b0e49938b44fc58ee,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"1111912266"
311860,20241,a70f06c82abd53bdc9b41abc6d7cea34,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"6132100032"
311861,20241,"14e9ce17e7aa01bd9017d4605b097f48",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"4222303586"
311862,20241,"034798dd71d75bcbe19b983f4748606e",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1122307090"
311863,20241,"7e62f7a3ff346f4dabe71174d1a208f6",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"2112107278"
311864,20241,"6f35da958eeae3bed5f37891462d2b61",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"2112308172"
311865,20241,bb35ff1cc5024db62ffe64596cf31bc5,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1122306986"
311866,20241,fa6bb08631d2fe2c9e7320abeb852061,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"4112103273"
311867,20241,"6db5a44a2b9d910041548e17c4f1dfc0",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"2112207467"
311868,20241,"644319353c4f68f89dc7b65000b14265",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"2112308170"
311869,20241,"535c3f05a5c42a9ed278857d33555fe7",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"2112308318"
311870,20241,"67490f5751b76ccfde57d2a5db3b32e4",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"2112207836"
311871,20241,"3db64525ba7295f0e206c646df5db894",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"2112107287"
311872,20241,f513a478f2846dde4393a08ce5730bf7,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"3111801946"
311873,20241,"9d9de5b035d9b77ab87f9b095fe9eee3",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1152202273"
311874,20241,"54831da268f708086c7899dff6cc8b5f",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"2122204637"
311875,20241,ab9a075a4803ec3c88eaf5a83f29f924,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"2112107049"
311876,20241,"2e0e9d6e1b1a5feb501898428932b3c9",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"2112308254"
311877,20241,e361c6c73004959b23fbefb53428ddfe,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"6142300198"
311878,20241,aa51283c13f7b56c457ac53e99121f64,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"1112214591"
311879,20241,"21b250cf65eada8c5210872a3dc2a7f9",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"2112308352"
311880,20241,"99de23a2c98c26a68c0e1a98afd18166",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"1152202300"
311881,20241,"789a7de2c9ec4426060a1cecc06a805c",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1122206962"
311882,20241,"79a2361e5791cd0a0103a8ee147a913f",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1112214228"
311883,20241,dfdb3f45f3282ef5cfc2fc7673d11d2e,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"2112107231"
311884,20241,"1fd9bb4b99ea653fee86b45ed6a4f4b4",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1121805945"
311885,20241,"3d1090102170d9a7b1769fe852c67e07",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"4112103337"
311886,20241,"3fdc37afd212e70b439036940b730e56",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"4122300238"
311887,20241,"22c3c47649495aef009a04d44de31c33",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"1122206944"
311888,20241,e63411d64adefe2e72bd03fbfb1abdee,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1152302611"
311889,20241,"244c1f67e429a7d1237ac047b225fa4c",1,2024-08-28 00:00:00.000,VA AUTO IMPORT,1,"0",BPD Jateng,"6312202547"
311890,20241,"831a7307458de1009dfb53eaf5435408",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"2112207540"
311891,20241,"597339506782a699ec925fc2e18960ea",1,2024-09-05 00:00:00.000,VA AUTO IMPORT,0,"10000000",Dispensasi Manual,"6412300058"
311892,20241,a2702453a7f383a59e0c1ab1fdf81fe8,1,2024-09-19 00:00:00.000,VA AUTO IMPORT,0,"9000000",Dispensasi Manual,"6422200004"
311893,20241,b6559faa2690657913d7913b09de1850,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"1152302837"
311894,20241,f737809d6f82c3bbb98c4d48f25d21e6,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"1142304256"
311895,20241,"2aa987724633a2f8875da5ca49438a37",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"2112308159"
311896,20241,"22e5d61f12e2a904fbc2b8ed4d544385",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1112315185"
311897,20241,"28fc6d331bd389216a9ee92a4d561e92",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"1112314936"
311898,20241,b5a5fd1fbfe681d49b7df6f8336d4421,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1112314947"
311899,20241,cfa15b21a7d9c5d5af0e529acd1d1175,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1152302674"
311900,20241,"6f496398c384990d0ae885e43eb3adad",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1122206830"
311901,20241,"18e4eee2cc91bb1eef740cc79b6a8b15",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"1142304217"
311902,20241,d47a4ee7b768bb0b0d5393fa99e41582,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"2122204681"
311903,20241,"7c7952b1f08c8070e218fb578e5da57b",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"1142304232"
311904,20241,"2496363ffa963bd30d28148dc71a4a4d",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"2122204593"
311905,20241,"27839b40f791520767f3f80bb6192e63",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"2112207544"
311906,20241,"8873c3e3e6499acd09d57e8b57167643",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"4112203548"
311907,20241,c386e38986b94060a3efc9109f2cdfca,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"3132000318"
311908,20241,"9cff3709b945bb8b86ac0d08adc01cd8",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"4222303611"
311909,20241,a9fc5853bed7b847f2bc36e1d7287caa,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"2112308421"
311910,20241,"6f5991fcdb423cfaa82495e689c3d810",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"4222203432"
311911,20241,faf03077f7a56768c6c69ebdd899a387,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"2112308371"
311912,20241,"77d60758c6a108bc712c048e67f28b29",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"3122301130"
311913,20241,e9425e7600a41299ca80e0612a6cd4cf,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"2112308268"
311914,20241,"7427920d1d4958e86cf85d31ebccc90a",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"4222103238"
311915,20241,ea3c3d86a7dca10f1625cf67018ae3cb,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"2112308238"
311916,20241,"2981f2f06f674b41d4e3731f501a9a63",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"1112113372"
311917,20241,e4d94029e16f97a6c01ef4083ca46095,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1142203933"
311918,20241,c25b0d61b70d6f7a8797cefb017d2f38,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"1112214510"
311919,20241,"788b38bfc33cf9fd2b1196b94628133f",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"2122204584"
311920,20241,"39e187dc1a60b1fcc665a872a042cff9",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"1142003362"
311921,20241,"94063a4739b95b663959229a869a91c6",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"1112315477"
311922,20241,"1d4162830ae749da8f6b1c99c9845ba8",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"6132300084"
311923,20241,c82986aaaf31532fabdcc08d7cba26a1,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1222303004"
311924,20241,"1527ba4ebc5e878bfffd60613cf4c0ea",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"2112207506"
311925,20241,c9218bfb0b8debf184a1a7d960e6db7a,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"1112214652"
311926,20241,af665f14e2f57158e08b64afd366d8a7,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"2112208039"
311927,20241,b2056bba82747fdcd0243a0d096a0077,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"2111804887"
311928,20241,"07e51dee563daf4568ac11dc84727d2c",1,2024-09-17 00:00:00.000,VA AUTO IMPORT,1,"0",BPD Jateng,"1112013188"
311929,20241,"4318df4db5111d6d5a344e96f02bcd0c",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"2111905784"
311930,20241,"7dd3731953a803b782cddbd914b1652d",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"5132300283"
311931,20241,"5207f0b28858486a28abfb2ee8b87815",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1142304325"
311932,20241,"3e376586d6e7faf7501ffaa6a7b39795",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1162100361"
311933,20241,bf829963b4dba74857e30a681ab4b62f,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"5132200245"
311934,20241,"52852b07a706ea9c31c506b0ca5014ad",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1152202404"
311935,20241,"789fd8781403054cf496f8b925bec02c",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"2112006571"
311936,20241,e66480fdc1b7d21a1e7694f9a48dc2bc,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1152302590"
311937,20241,"20881609b587284cf3368b2012774138",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1152302789"
311938,20241,"30ba6492a29ef94a9517c5d154c48562",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"6112200061"
311939,20241,"5d0190c53c17686f8f1071977c3af225",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"6132200061"
311940,20241,"138e422504c7c2cc26d02d77c70cd935",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"2112080003"
311941,20241,d98b012d0d88846a07a06d53dddf7c96,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"2112107323"
311942,20241,c0f652a1c7b45f651c1ba2290176704a,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"2121904061"
311943,20241,f5d231f3a4213a3e706dc5338ed0593c,1,2024-07-30 00:00:00.000,VA AUTO IMPORT,1,"0",BCA,"6322300895"
311944,20241,"6894ea3c9a9f80b84ff4abc8786e7ae7",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"5132300289"
311945,20241,ef4528490e0277a36963a22652dd66c0,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1112214437"
311946,20241,a2dfce3b6a2083aa8ed63042e149295f,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"1152302681"
311947,20241,e12e37b5b94d05f706b2d2b91b828eba,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1122206899"
311948,20241,ed51dc5078af057ed2c796d5c0e7dd00,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"1112315067"
311949,20241,"1c203f860d64eaffd5124bf8be412f94",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"2112308438"
311950,20241,"6803ad93f96153742d387a75fee84a4a",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1112214561"
311951,20241,ca2563f0f215ccfa4263ad64b5484156,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"6112200063"
311952,20241,"859fe8b9752dc9c6613b922502a43476",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BPD Jateng,"1152001674"
311953,20241,ccb1231091e0c2847b275feffd7eed02,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"2111906206"
311954,20241,beec442d2a74558965d2e99360abb4fe,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1172300321"
311955,20241,"7d6351e52fbe8842faff0654d2360747",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"2111905689"
311956,20241,"2bdba5ede430cb1fb4cbbace81a5d532",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"2112208076"
311957,20241,"1fb8676260a49d423f3bbf4261cdc34b",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"2112107258"
311958,20241,"8c4997bb804be626fd30210d8cb48d2c",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"2112308211"
311959,20241,"5d8f40389824b997f58724272cbe5733",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1122006404"
311960,20241,"817099b3179f828730bb5387848d04b4",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1112314994"
311961,20241,fe83ee9aa3b068fdfb00990f0011c916,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1172100201"
311962,20241,"6eb6b1161937f10ba295585beed5749a",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"4112303820"
311963,20241,"445f23efa5bbcfdcaaca63db4a7a3c4a",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"3132200395"
311964,20241,"508ba4c87141519815660c46c8c42a4b",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"4112103211"
311965,20241,"9923bc015576d27037cab24c8225b19b",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",BCA,"1152202460"
311966,20241,"0150bc34a9c6a7df6fd51b7d65f645c0",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"1112214060"
311967,20241,f735d81c54d04e91c97089ef35ad3435,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"1142203934"
311968,20241,"48568c1f5d9bc48da6f65b80bfc913ed",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"2122104412"
311969,20241,"3312c429207857940329f18006e00808",1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"1142304202"
311970,20241,a5964c284f21c2624923a835ad2fae5b,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"1142003603"
311971,20241,d8dbfd2d8df935ed4aa9ed9c59ad9fec,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"6132200062"
311972,20241,d05648361c2f72c7ab7fa76944b3cba9,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"4112203472"
311973,20241,b4810335b1fc9e6316b99cfead4b96cf,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"1141802947"
311974,20241,e274549eecce8402c907db20ce1e741f,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"1112113431"
311975,20241,d1b6c6accd45e3b6c63f7d63bd8cafd3,1,2024-08-20 06:00:00.000,AUTO IMPORT,1,"0",Mandiri,"1112214620"
